0, 265.638, 149.130, 300, 25, 100
1, 353.428, 97.039, 300, 25, 100
2, 315.135, 473.785, 300, 25, 100
3, 281.682, 355.615, 300, 25, 100
4, 251.124, 198.213, 300, 25, 100
5, 279.706, 352.190, 300, 25, 100
6, 243.511, 268.426, 300, 25, 100
7, 321.453, 155.287, 300, 25, 100
8, 298.351, 355.512, 300, 25, 100
9, 213.760, 235.309, 300, 25, 100
10, 237.782, 330.307, 300, 25, 100
11, 241.323, 183.077, 300, 25, 100
12, 214.103, 234.186, 300, 25, 100
13, 237.842, 330.263, 300, 25, 100
14, 240.054, 186.183, 300, 25, 100
15, 261.643, 375.327, 300, 25, 100
16, 230.184, 268.889, 300, 25, 100
17, 225.030, 362.448, 300, 25, 100
18, 315.882, 400.957, 300, 25, 100
19, 223.516, 280.031, 300, 25, 100
20, 268.994, 181.480, 300, 25, 100
21, 271.305, 327.885, 300, 25, 100
22, 226.620, 237.156, 300, 25, 100
23, 223.333, 279.538, 300, 25, 100
24, 208.603, 284.017, 300, 25, 100
25, 224.868, 362.183, 300, 25, 100
26, 242.665, 222.914, 300, 25, 100
27, 205.039, 262.345, 300, 25, 100
28, 221.075, 354.440, 300, 25, 100
29, 220.512, 345.097, 300, 25, 100
30, 229.766, 281.588, 300, 25, 100
31, 225.586, 296.351, 300, 25, 100
32, 214.514, 232.726, 300, 25, 100
33, 214.448, 233.628, 300, 25, 100
34, 235.147, 381.780, 300, 25, 100
35, 235.277, 361.137, 300, 25, 100
36, 212.851, 240.288, 300, 25, 100
37, 224.473, 363.391, 300, 25, 100
38, 233.431, 223.382, 300, 25, 100
39, 235.176, 382.169, 300, 25, 100
40, 222.991, 288.740, 300, 25, 100
41, 210.945, 268.009, 300, 25, 100
42, 213.677, 235.780, 300, 25, 100
43, 223.902, 241.659, 300, 25, 100
44, 224.559, 272.901, 300, 25, 100
45, 208.664, 271.873, 300, 25, 100
46, 211.841, 270.429, 300, 25, 100
47, 223.213, 276.108, 300, 25, 100
48, 223.194, 315.972, 300, 25, 100
49, 213.333, 287.834, 300, 25, 100
50, 216.687, 206.209, 300, 25, 100
51, 209.402, 292.247, 300, 25, 100
52, 231.010, 190.065, 300, 25, 100
53, 230.274, 356.434, 300, 25, 100
54, 238.467, 215.862, 300, 25, 100
55, 225.874, 365.633, 300, 25, 100
56, 203.727, 286.874, 300, 25, 100
57, 213.097, 239.491, 300, 25, 100
58, 208.457, 252.849, 300, 25, 100
59, 232.317, 182.508, 300, 25, 100
60, 201.235, 257.104, 300, 25, 100
61, 210.729, 291.673, 300, 25, 100
62, 199.214, 266.040, 300, 25, 100
63, 212.151, 281.985, 300, 25, 100
64, 206.607, 259.956, 300, 25, 100
65, 222.603, 363.086, 300, 25, 100
66, 212.088, 282.465, 300, 25, 100
67, 215.483, 307.229, 300, 25, 100
68, 197.029, 271.700, 300, 25, 100
69, 198.341, 268.374, 300, 25, 100
70, 233.946, 386.798, 300, 25, 100
71, 197.979, 268.845, 300, 25, 100
72, 195.629, 291.717, 300, 25, 100
73, 200.937, 240.209, 300, 25, 100
74, 210.813, 248.402, 300, 25, 100
