0, 276.979, 208.700, 200, 30, 100
1, 347.266, 89.023, 200, 30, 100
2, 296.324, 210.005, 200, 30, 100
3, 235.555, 193.249, 200, 30, 100
4, 227.945, 349.536, 200, 30, 100
5, 252.305, 305.476, 200, 30, 100
6, 277.715, 386.578, 200, 30, 100
7, 213.588, 223.039, 200, 30, 100
8, 224.314, 228.082, 200, 30, 100
9, 224.619, 258.119, 200, 30, 100
10, 301.039, 202.725, 200, 30, 100
11, 300.697, 223.259, 200, 30, 100
12, 216.328, 209.403, 200, 30, 100
13, 212.273, 303.210, 200, 30, 100
14, 247.688, 203.647, 200, 30, 100
15, 232.878, 240.961, 200, 30, 100
16, 224.516, 258.055, 200, 30, 100
17, 214.083, 214.826, 200, 30, 100
18, 313.013, 251.889, 200, 30, 100
19, 279.831, 437.282, 200, 30, 100
20, 365.558, 162.735, 200, 30, 100
21, 212.129, 213.733, 200, 30, 100
22, 257.236, 242.940, 200, 30, 100
23, 323.056, 112.884, 200, 30, 100
24, 228.038, 171.062, 200, 30, 100
25, 359.485, 249.123, 200, 30, 100
26, 232.243, 295.723, 200, 30, 100
27, 250.160, 392.389, 200, 30, 100
28, 245.893, 145.626, 200, 30, 100
29, 220.309, 287.125, 200, 30, 100
30, 213.738, 317.309, 200, 30, 100
31, 233.914, 227.536, 200, 30, 100
32, 274.049, 408.845, 200, 30, 100
33, 224.609, 257.563, 200, 30, 100
34, 212.290, 212.122, 200, 30, 100
35, 282.082, 432.300, 200, 30, 100
36, 257.360, 205.811, 200, 30, 100
37, 241.824, 383.333, 200, 30, 100
38, 241.689, 297.762, 200, 30, 100
39, 239.186, 383.453, 200, 30, 100
40, 213.204, 237.288, 200, 30, 100
41, 259.919, 230.815, 200, 30, 100
42, 266.099, 359.451, 200, 30, 100
43, 239.522, 169.694, 200, 30, 100
44, 259.908, 230.775, 200, 30, 100
45, 238.275, 195.082, 200, 30, 100
46, 267.139, 248.748, 200, 30, 100
47, 221.254, 316.602, 200, 30, 100
48, 230.882, 230.598, 200, 30, 100
49, 219.709, 272.768, 200, 30, 100
50, 213.414, 271.367, 200, 30, 100
51, 258.790, 161.545, 200, 30, 100
52, 230.652, 289.877, 200, 30, 100
53, 268.977, 142.277, 200, 30, 100
54, 254.600, 169.645, 200, 30, 100
55, 247.894, 183.619, 200, 30, 100
56, 231.034, 161.971, 200, 30, 100
57, 235.038, 357.008, 200, 30, 100
58, 227.123, 361.676, 200, 30, 100
59, 222.515, 325.755, 200, 30, 100
60, 227.066, 248.895, 200, 30, 100
61, 217.719, 292.582, 200, 30, 100
62, 218.913, 348.370, 200, 30, 100
63, 287.606, 110.419, 200, 30, 100
64, 306.028, 131.448, 200, 30, 100
65, 212.440, 267.254, 200, 30, 100
66, 218.346, 180.448, 200, 30, 100
67, 269.813, 398.450, 200, 30, 100
68, 214.630, 203.304, 200, 30, 100
69, 212.293, 277.867, 200, 30, 100
70, 212.868, 188.164, 200, 30, 100
71, 217.786, 318.253, 200, 30, 100
72, 240.349, 375.427, 200, 30, 100
73, 234.619, 363.009, 200, 30, 100
74, 227.509, 341.123, 200, 30, 100
