0, 704.983, 2.071, 100, 25, 100
1, 268.994, 187.954, 100, 25, 100
2, 287.194, 442.862, 100, 25, 100
3, 768.808, 0.100, 100, 25, 100
4, 257.623, 221.086, 100, 25, 100
5, 291.533, 448.139, 100, 25, 100
6, 293.495, 229.458, 100, 25, 100
7, 245.676, 326.870, 100, 25, 100
8, 221.090, 298.208, 100, 25, 100
9, 294.755, 153.039, 100, 25, 100
10, 264.921, 390.640, 100, 25, 100
11, 231.217, 331.633, 100, 25, 100
12, 401.310, 104.893, 100, 25, 100
13, 401.367, 104.852, 100, 25, 100
14, 245.877, 344.329, 100, 25, 100
15, 271.883, 416.882, 100, 25, 100
16, 229.278, 266.885, 100, 25, 100
17, 286.199, 244.267, 100, 25, 100
18, 250.472, 198.075, 100, 25, 100
19, 248.638, 323.911, 100, 25, 100
20, 221.896, 224.799, 100, 25, 100
21, 224.045, 228.084, 100, 25, 100
22, 217.235, 219.522, 100, 25, 100
23, 284.907, 200.345, 100, 25, 100
24, 285.630, 338.641, 100, 25, 100
25, 285.466, 338.237, 100, 25, 100
26, 246.132, 259.523, 100, 25, 100
27, 220.712, 189.437, 100, 25, 100
28, 220.529, 295.327, 100, 25, 100
29, 215.576, 312.933, 100, 25, 100
30, 216.926, 227.067, 100, 25, 100
31, 239.028, 278.372, 100, 25, 100
32, 222.339, 274.019, 100, 25, 100
33, 214.208, 227.840, 100, 25, 100
34, 241.285, 373.823, 100, 25, 100
35, 264.257, 362.781, 100, 25, 100
36, 225.898, 189.865, 100, 25, 100
37, 222.442, 220.436, 100, 25, 100
38, 216.209, 243.541, 100, 25, 100
39, 201.782, 294.828, 100, 25, 100
40, 236.375, 205.500, 100, 25, 100
41, 216.079, 304.499, 100, 25, 100
42, 230.029, 329.306, 100, 25, 100
43, 246.747, 368.413, 100, 25, 100
44, 214.275, 227.436, 100, 25, 100
45, 241.610, 400.924, 100, 25, 100
46, 238.850, 272.408, 100, 25, 100
47, 214.294, 227.154, 100, 25, 100
48, 223.258, 343.551, 100, 25, 100
49, 250.874, 405.825, 100, 25, 100
50, 268.055, 386.992, 100, 25, 100
51, 201.632, 291.161, 100, 25, 100
52, 249.065, 352.767, 100, 25, 100
53, 215.299, 313.373, 100, 25, 100
54, 229.411, 367.698, 100, 25, 100
55, 235.997, 220.844, 100, 25, 100
56, 335.882, 89.819, 100, 25, 100
57, 260.921, 158.160, 100, 25, 100
58, 234.630, 282.809, 100, 25, 100
59, 213.075, 344.369, 100, 25, 100
60, 224.956, 296.050, 100, 25, 100
61, 227.868, 308.586, 100, 25, 100
62, 208.492, 274.345, 100, 25, 100
63, 219.632, 276.889, 100, 25, 100
64, 242.085, 375.646, 100, 25, 100
65, 230.260, 306.454, 100, 25, 100
66, 254.614, 347.413, 100, 25, 100
67, 212.445, 348.859, 100, 25, 100
68, 281.188, 402.288, 100, 25, 100
69, 239.757, 391.145, 100, 25, 100
70, 264.150, 421.855, 100, 25, 100
71, 219.358, 299.964, 100, 25, 100
72, 214.916, 334.292, 100, 25, 100
73, 281.261, 426.719, 100, 25, 100
74, 223.153, 218.443, 100, 25, 100
