0, 252.968, 369.648
1, 253.058, 369.897
2, 253.002, 368.657
3, 252.956, 369.579
4, 252.957, 369.579
5, 253.207, 369.898
6, 252.978, 369.689
7, 252.936, 369.559
8, 252.728, 369.375
9, 252.677, 368.814
10, 252.418, 367.910
11, 252.423, 367.871
12, 252.408, 367.837
13, 252.410, 367.990
14, 252.274, 368.728
15, 252.274, 368.709
16, 252.332, 368.786
17, 252.274, 368.709
18, 252.359, 369.482
19, 252.271, 368.760
20, 253.090, 372.050
21, 252.271, 368.760
22, 252.271, 368.757
23, 251.914, 368.438
24, 251.921, 368.762
25, 251.914, 368.437
26, 251.913, 368.437
27, 254.014, 370.443
28, 251.919, 368.465
29, 251.969, 368.568
30, 258.954, 388.985
31, 251.924, 368.447
32, 251.914, 368.459
33, 251.914, 368.439
34, 252.196, 369.552
35, 251.661, 367.956
36, 251.575, 367.786
37, 251.500, 367.585
38, 251.500, 367.583
39, 251.725, 367.848
40, 251.858, 368.029
41, 251.719, 368.242
42, 251.480, 367.566
43, 251.476, 367.553
44, 251.478, 367.555
45, 251.493, 367.570
46, 245.207, 325.784
47, 246.193, 331.084
48, 245.207, 325.783
49, 245.209, 325.779
50, 245.421, 326.180
51, 245.487, 325.359
52, 245.260, 326.244
53, 245.207, 325.799
54, 245.207, 325.800
55, 246.057, 329.495
56, 245.202, 325.840
57, 245.213, 325.890
58, 245.202, 325.843
59, 245.186, 325.900
60, 245.208, 325.790
61, 245.221, 325.992
62, 245.185, 326.614
63, 245.210, 326.665
64, 245.203, 326.640
65, 245.185, 326.623
66, 245.209, 327.381
67, 245.254, 326.206
68, 245.184, 326.626
69, 244.822, 324.894
70, 244.776, 325.050
71, 244.771, 325.034
72, 244.773, 325.039
73, 244.828, 325.534
74, 244.876, 325.526
