0, 492.913, 30.748, 200, 25, 100
1, 492.445, 30.818, 200, 25, 100
2, 308.593, 207.601, 200, 25, 100
3, 232.936, 183.426, 200, 25, 100
4, 401.209, 100.274, 200, 25, 100
5, 312.275, 467.021, 200, 25, 100
6, 249.744, 389.619, 200, 25, 100
7, 283.945, 445.751, 200, 25, 100
8, 217.123, 248.076, 200, 25, 100
9, 265.531, 214.719, 200, 25, 100
10, 233.308, 242.468, 200, 25, 100
11, 287.216, 350.282, 200, 25, 100
12, 285.111, 443.622, 200, 25, 100
13, 267.098, 212.689, 200, 25, 100
14, 255.928, 414.438, 200, 25, 100
15, 264.237, 315.811, 200, 25, 100
16, 279.019, 124.613, 200, 25, 100
17, 206.967, 265.280, 200, 25, 100
18, 232.815, 247.248, 200, 25, 100
19, 221.623, 254.713, 200, 25, 100
20, 251.058, 337.065, 200, 25, 100
21, 313.159, 471.452, 200, 25, 100
22, 227.936, 319.994, 200, 25, 100
23, 311.374, 425.648, 200, 25, 100
24, 221.710, 307.051, 200, 25, 100
25, 231.786, 278.584, 200, 25, 100
26, 231.825, 278.715, 200, 25, 100
27, 213.875, 238.161, 200, 25, 100
28, 219.403, 235.124, 200, 25, 100
29, 218.267, 242.354, 200, 25, 100
30, 228.888, 274.449, 200, 25, 100
31, 201.856, 284.865, 200, 25, 100
32, 237.942, 261.649, 200, 25, 100
33, 228.864, 179.720, 200, 25, 100
34, 202.852, 308.041, 200, 25, 100
35, 225.212, 182.110, 200, 25, 100
36, 239.880, 158.680, 200, 25, 100
37, 203.368, 308.529, 200, 25, 100
38, 213.137, 250.857, 200, 25, 100
39, 204.469, 266.913, 200, 25, 100
40, 244.744, 379.199, 200, 25, 100
41, 202.171, 295.648, 200, 25, 100
42, 219.438, 304.370, 200, 25, 100
43, 203.238, 295.308, 200, 25, 100
44, 202.659, 292.580, 200, 25, 100
45, 225.170, 180.835, 200, 25, 100
46, 202.974, 290.532, 200, 25, 100
47, 202.935, 310.464, 200, 25, 100
48, 224.461, 184.020, 200, 25, 100
49, 208.467, 285.619, 200, 25, 100
50, 202.918, 288.092, 200, 25, 100
51, 246.905, 267.475, 200, 25, 100
52, 207.437, 267.527, 200, 25, 100
53, 202.781, 297.981, 200, 25, 100
54, 207.749, 253.963, 200, 25, 100
55, 203.483, 311.902, 200, 25, 100
56, 201.866, 295.462, 200, 25, 100
57, 203.133, 313.278, 200, 25, 100
58, 202.105, 284.657, 200, 25, 100
59, 211.312, 349.649, 200, 25, 100
60, 223.135, 312.685, 200, 25, 100
61, 202.277, 308.083, 200, 25, 100
62, 222.114, 353.106, 200, 25, 100
63, 203.714, 284.918, 200, 25, 100
64, 289.791, 455.463, 200, 25, 100
65, 218.446, 350.885, 200, 25, 100
66, 206.874, 254.319, 200, 25, 100
67, 290.531, 455.890, 200, 25, 100
68, 204.536, 304.768, 200, 25, 100
69, 216.616, 336.220, 200, 25, 100
70, 202.435, 297.858, 200, 25, 100
71, 211.448, 322.676, 200, 25, 100
72, 213.310, 230.589, 200, 25, 100
73, 205.107, 287.245, 200, 25, 100
74, 226.635, 389.513, 200, 25, 100
75, 202.656, 284.116, 200, 25, 100
76, 215.038, 313.462, 200, 25, 100
77, 203.832, 313.691, 200, 25, 100
78, 201.512, 284.088, 200, 25, 100
79, 202.860, 313.588, 200, 25, 100
80, 201.542, 283.982, 200, 25, 100
81, 217.115, 371.284, 200, 25, 100
82, 203.377, 289.034, 200, 25, 100
83, 217.233, 344.100, 200, 25, 100
84, 203.715, 311.219, 200, 25, 100
85, 213.824, 362.266, 200, 25, 100
86, 209.372, 308.695, 200, 25, 100
87, 206.975, 313.495, 200, 25, 100
88, 219.550, 279.120, 200, 25, 100
89, 208.005, 341.053, 200, 25, 100
90, 209.496, 325.579, 200, 25, 100
91, 204.437, 286.064, 200, 25, 100
92, 204.165, 301.700, 200, 25, 100
93, 208.151, 258.691, 200, 25, 100
94, 247.293, 274.170, 200, 25, 100
95, 202.319, 282.527, 200, 25, 100
96, 204.423, 330.974, 200, 25, 100
97, 207.955, 292.428, 200, 25, 100
98, 217.506, 365.674, 200, 25, 100
