0, 404.931, 65.684, 200, 25, 250
1, 261.119, 420.418, 200, 25, 250
2, 285.598, 410.460, 200, 25, 250
3, 268.575, 368.987, 200, 25, 250
4, 237.867, 154.696, 200, 25, 250
5, 238.566, 175.535, 200, 25, 250
6, 285.236, 409.650, 200, 25, 250
7, 245.427, 389.069, 200, 25, 250
8, 261.125, 409.376, 200, 25, 250
9, 271.471, 431.890, 200, 25, 250
10, 300.259, 201.550, 200, 25, 250
11, 238.380, 337.652, 200, 25, 250
12, 262.461, 386.521, 200, 25, 250
13, 262.375, 381.684, 200, 25, 250
14, 240.588, 179.922, 200, 25, 250
15, 221.062, 284.438, 200, 25, 250
16, 220.937, 282.149, 200, 25, 250
17, 233.223, 290.974, 200, 25, 250
18, 272.612, 196.610, 200, 25, 250
19, 221.339, 282.377, 200, 25, 250
20, 230.172, 320.997, 200, 25, 250
21, 251.415, 189.479, 200, 25, 250
22, 241.301, 279.525, 200, 25, 250
23, 253.282, 367.339, 200, 25, 250
24, 439.495, 86.598, 200, 25, 250
25, 227.223, 204.987, 200, 25, 250
26, 284.096, 447.636, 200, 25, 250
27, 225.098, 331.282, 200, 25, 250
28, 341.443, 121.522, 200, 25, 250
29, 224.472, 213.938, 200, 25, 250
30, 255.323, 306.974, 200, 25, 250
31, 262.754, 418.982, 200, 25, 250
32, 243.333, 385.629, 200, 25, 250
33, 203.467, 269.235, 200, 25, 250
34, 246.600, 203.215, 200, 25, 250
35, 205.629, 296.240, 200, 25, 250
36, 228.713, 315.899, 200, 25, 250
37, 287.741, 357.526, 200, 25, 250
38, 204.165, 283.222, 200, 25, 250
39, 275.255, 223.921, 200, 25, 250
40, 247.242, 225.080, 200, 25, 250
41, 226.643, 330.849, 200, 25, 250
42, 226.785, 331.455, 200, 25, 250
43, 209.923, 297.366, 200, 25, 250
44, 212.115, 306.472, 200, 25, 250
45, 210.580, 233.563, 200, 25, 250
46, 253.885, 366.238, 200, 25, 250
47, 210.539, 235.965, 200, 25, 250
48, 212.451, 306.623, 200, 25, 250
49, 274.907, 260.472, 200, 25, 250
50, 203.989, 267.774, 200, 25, 250
51, 204.984, 294.210, 200, 25, 250
52, 250.525, 172.345, 200, 25, 250
53, 203.597, 278.051, 200, 25, 250
54, 249.963, 398.109, 200, 25, 250
55, 259.512, 406.510, 200, 25, 250
56, 203.383, 267.656, 200, 25, 250
57, 204.159, 273.116, 200, 25, 250
58, 214.557, 292.937, 200, 25, 250
59, 253.836, 374.908, 200, 25, 250
60, 204.224, 241.726, 200, 25, 250
61, 235.228, 275.871, 200, 25, 250
62, 213.110, 320.346, 200, 25, 250
63, 202.108, 288.053, 200, 25, 250
64, 206.563, 285.867, 200, 25, 250
65, 204.597, 268.611, 200, 25, 250
66, 213.444, 299.658, 200, 25, 250
67, 204.153, 275.461, 200, 25, 250
68, 221.164, 219.712, 200, 25, 250
69, 222.732, 224.565, 200, 25, 250
70, 204.158, 275.470, 200, 25, 250
71, 204.431, 242.781, 200, 25, 250
72, 226.814, 311.260, 200, 25, 250
73, 210.335, 324.003, 200, 25, 250
74, 217.707, 313.955, 200, 25, 250
